torso_tilt,left_angle,right_angle,label
40.03,97.67,97.99,1.0
39.95,97.42,97.97,1.0
39.95,97.42,97.89,1.0
39.7,97.39,97.47,1.0
39.71,97.17,97.64,1.0
39.89,96.98,97.76,1.0
39.97,95.71,99.5,1.0
39.32,95.34,99.7,1.0
39.89,96.34,99.49,1.0
40.81,97.12,99.83,1.0
41.03,97.87,99.41,1.0
40.89,98.52,98.83,1.0
40.91,98.56,98.91,1.0
40.89,98.43,99.01,1.0
40.84,98.38,98.99,1.0
40.63,97.47,99.52,1.0
40.47,97.14,99.54,1.0
40.43,96.47,100.02,1.0
40.32,95.88,100.32,1.0
40.1,95.29,100.67,1.0
39.5,94.87,100.63,1.0
38.84,94.65,100.4,1.0
38.63,94.87,100.17,1.0
38.48,94.61,100.21,1.0
38.04,94.32,100.44,1.0
37.79,94.08,100.3,1.0
37.62,94.17,100.01,1.0
37.54,94.23,99.77,1.0
37.56,94.22,99.64,1.0
37.38,93.76,99.86,1.0
37.24,93.44,99.74,1.0
37.24,94.0,98.43,1.0
36.73,93.8,98.04,1.0
36.92,93.24,98.74,1.0
37.19,93.08,99.14,1.0
38.3,93.72,99.55,1.0
38.54,94.71,98.76,1.0
38.73,95.43,97.98,1.0
39.26,95.86,97.7,1.0
39.68,96.15,97.59,1.0
40.43,97.53,96.56,1.0
40.56,97.64,96.45,1.0
40.67,97.75,96.34,1.0
40.75,97.19,96.51,1.0
40.19,96.16,97.59,1.0
40.34,96.44,97.97,1.0
40.37,97.04,97.6,1.0
41.29,96.29,100.32,1.0
41.12,96.6,99.56,1.0
40.33,97.09,98.67,1.0
39.88,97.58,98.06,1.0
39.53,98.26,97.16,1.0
38.95,98.48,96.88,1.0
39.82,98.92,97.81,1.0
40.22,103.49,94.48,1.0
41.18,111.43,87.32,1.0
32.55,120.13,76.29,1.0
22.66,122.88,66.79,1.0
25.6,115.1,74.18,1.0
28.38,111.93,78.81,1.0
26.19,110.51,79.99,1.0
25.99,110.57,79.72,1.0
26.04,112.35,78.36,1.0
27.12,113.53,77.61,1.0
28.76,116.57,76.02,1.0
26.19,117.32,74.13,1.0
27.03,123.24,70.07,1.0
28.59,123.1,71.91,1.0
29.86,121.56,74.3,1.0
28.08,117.84,76.01,1.0
27.8,115.06,78.13,1.0
28.52,114.15,79.35,1.0
28.82,113.27,80.16,1.0
28.84,112.87,80.42,1.0
28.99,112.5,80.42,1.0
29.33,112.02,80.85,1.0
29.31,111.77,80.78,1.0
29.57,111.86,80.76,1.0
29.56,111.79,80.64,1.0
29.64,111.75,80.58,1.0
29.55,111.82,80.48,1.0
29.44,111.68,80.47,1.0
29.34,111.46,80.49,1.0
29.18,111.32,80.47,1.0
29.26,111.31,80.46,1.0
29.33,111.39,80.47,1.0
29.1,111.19,80.48,1.0
28.63,111.78,79.49,1.0
28.06,113.83,77.23,1.0
27.93,114.13,76.83,1.0
27.92,113.07,77.65,1.0
28.27,110.36,80.41,1.0
28.71,112.13,79.03,1.0
28.8,113.29,78.33,1.0
29.05,112.43,79.93,1.0
29.52,111.19,81.9,1.0
29.99,111.38,81.86,1.0
29.85,111.23,82.1,1.0
29.76,111.1,82.12,1.0
29.69,111.37,81.68,1.0
29.65,111.32,81.71,1.0
29.6,112.98,80.04,1.0
29.94,111.63,81.73,1.0
30.02,111.03,82.16,1.0
30.48,111.72,81.73,1.0
29.74,111.64,81.64,1.0
28.66,110.91,81.75,1.0
29.01,110.7,82.31,1.0
29.11,112.47,80.56,1.0
29.13,111.95,81.01,1.0
29.17,111.85,81.11,1.0
29.23,112.24,80.89,1.0
29.3,112.48,80.68,1.0
29.13,112.73,80.35,1.0
29.02,112.37,80.62,1.0
28.99,112.11,80.81,1.0
29.03,112.44,80.55,1.0
29.08,112.73,80.26,1.0
29.12,112.41,80.6,1.0
29.28,112.88,80.17,1.0
29.29,112.83,80.26,1.0
29.28,112.93,80.29,1.0
29.2,112.88,80.51,1.0
29.72,112.41,81.13,1.0
30.14,111.34,81.83,1.0
30.16,110.47,82.17,1.0
29.99,105.8,87.31,1.0
29.26,104.84,88.43,1.0
29.16,105.32,88.58,1.0
29.07,104.1,88.63,1.0
29.15,105.53,88.16,1.0
29.64,105.84,88.06,1.0
30.1,105.33,89.1,1.0
30.03,105.41,88.86,1.0
30.23,107.16,87.66,1.0
29.77,106.6,87.8,1.0
29.87,106.6,87.83,1.0
29.91,106.24,88.07,1.0
30.14,106.11,88.24,1.0
30.16,106.0,88.23,1.0
29.89,104.98,88.7,1.0
29.96,106.7,87.25,1.0
31.16,106.13,87.97,1.0
28.86,105.04,86.77,1.0
29.11,104.46,87.36,1.0
28.8,101.59,89.72,1.0
29.35,99.82,92.05,1.0
29.1,99.06,92.78,1.0
29.27,98.29,93.68,1.0
29.0,97.41,94.45,1.0
28.9,97.65,94.04,1.0
29.12,97.86,94.01,1.0
29.51,97.44,94.93,1.0
28.97,97.82,94.14,1.0
29.1,97.88,94.21,1.0
29.14,97.82,94.35,1.0
29.2,97.58,94.69,1.0
29.41,97.42,95.06,1.0
29.54,97.35,95.11,1.0
29.58,97.28,95.19,1.0
29.55,97.05,95.33,1.0
29.53,96.98,95.36,1.0
29.54,96.81,95.53,1.0
29.61,96.79,95.57,1.0
29.45,96.56,95.74,1.0
29.59,96.46,96.26,1.0
29.75,97.27,95.62,1.0
29.08,96.51,96.48,1.0
28.69,99.41,93.42,1.0
28.63,99.71,93.1,1.0
28.28,99.04,93.69,1.0
27.86,99.06,93.69,1.0
27.79,98.95,93.74,1.0
27.55,98.09,94.42,1.0
27.52,98.06,94.46,1.0
27.2,99.4,93.39,1.0
27.88,99.86,93.61,1.0
28.84,100.54,94.07,1.0
29.0,101.63,93.23,1.0
28.76,101.24,93.25,1.0
28.15,100.04,93.7,1.0
28.16,99.61,93.96,1.0
28.33,99.2,94.28,1.0
28.18,98.62,94.55,1.0
28.21,98.3,94.8,1.0
28.16,98.05,95.04,1.0
28.36,98.79,94.74,1.0
30.24,105.58,89.47,1.0
29.78,110.61,84.76,1.0
30.3,107.63,87.3,1.0
33.76,100.92,94.97,1.0
35.01,99.28,94.09,1.0
34.48,97.98,92.53,1.0
34.87,94.44,95.61,1.0
35.26,93.4,97.55,1.0
36.12,94.37,97.88,1.0
36.12,94.43,98.18,1.0
36.6,93.86,99.47,1.0
36.76,94.25,99.2,1.0
36.69,93.62,99.95,1.0
36.86,93.48,100.23,1.0
37.01,93.83,99.96,1.0
37.05,93.87,100.01,1.0
37.18,94.12,99.71,1.0
37.34,94.37,99.5,1.0
37.54,94.58,99.39,1.0
37.35,94.27,99.53,1.0
37.32,93.19,100.78,1.0
36.78,90.31,103.17,1.0
36.5,90.11,102.9,1.0
36.41,90.73,101.95,1.0
36.56,91.09,101.42,1.0
36.91,92.46,99.93,1.0
36.91,92.57,99.82,1.0
36.87,92.66,99.53,1.0
36.88,92.93,99.16,1.0
36.94,93.3,98.86,1.0
36.89,93.22,98.8,1.0
37.01,93.67,98.11,1.0
36.99,93.69,98.1,1.0
37.15,93.89,97.82,1.0
37.14,93.84,97.93,1.0
37.24,93.82,97.84,1.0
37.27,93.8,97.96,1.0
37.3,94.01,97.76,1.0
37.34,93.85,97.97,1.0
37.31,93.95,97.93,1.0
37.36,93.76,98.27,1.0
36.97,93.52,98.77,1.0
38.82,95.69,98.77,1.0
38.83,95.61,99.3,1.0
38.86,95.66,99.55,1.0
38.78,95.42,99.94,1.0
38.67,95.52,99.98,1.0
38.61,95.84,99.71,1.0
38.45,96.06,99.62,1.0
38.42,96.09,99.57,1.0
38.37,96.24,99.52,1.0
38.24,96.31,99.28,1.0
38.24,95.86,99.6,1.0
38.5,95.75,99.86,1.0
38.73,95.03,100.73,1.0
38.73,95.12,100.64,1.0
38.6,95.06,100.63,1.0
38.55,95.08,100.56,1.0
37.96,94.21,100.93,1.0
37.79,93.62,101.0,1.0
37.89,92.46,102.1,1.0
37.53,92.74,101.17,1.0
37.05,92.43,100.89,1.0
36.95,92.76,100.33,1.0
36.98,93.16,99.78,1.0
36.95,93.37,99.48,1.0
36.81,93.15,99.4,1.0
36.81,92.68,99.77,1.0
37.33,93.85,99.28,1.0
37.78,95.91,97.45,1.0
40.54,99.4,96.98,1.0
39.46,102.13,94.28,1.0
36.0,105.73,89.23,1.0
29.27,115.19,77.94,1.0
17.79,122.12,65.14,1.0
12.89,156.06,33.05,1.0
4.66,131.51,42.34,1.0
0.07,171.57,8.25,1.0
1.97,172.92,8.49,1.0
5.67,133.92,48.78,1.0
6.68,128.44,54.7,1.0
4.21,132.74,48.87,1.0
3.46,128.72,51.95,1.0
4.09,156.67,25.98,1.0
5.63,157.61,26.51,1.0
4.34,176.59,0.88,1.0
3.28,172.11,10.41,1.0
2.83,134.96,42.76,1.0
5.28,119.57,58.9,1.0
7.76,118.24,61.43,1.0
8.14,105.17,72.35,1.0
8.76,105.46,73.43,1.0
8.37,104.77,73.88,1.0
8.21,106.48,72.28,1.0
7.92,104.34,74.69,1.0
7.96,105.78,72.75,1.0
8.42,106.54,72.81,1.0
8.59,106.97,72.54,1.0
8.56,109.13,70.13,1.0
8.52,112.25,67.52,1.0
7.5,115.22,64.8,1.0
6.68,114.6,65.09,1.0
6.43,113.21,66.49,1.0
6.12,114.47,65.51,1.0
6.17,117.12,63.61,1.0
3.26,148.9,25.66,1.0
8.77,145.19,40.75,1.0
9.88,139.4,47.1,1.0
10.95,138.08,47.72,1.0
10.4,138.88,46.3,1.0
10.17,138.55,46.77,1.0
9.62,140.11,45.22,1.0
9.15,141.19,44.01,1.0
8.83,147.36,38.15,1.0
8.64,147.92,37.53,1.0
8.85,147.34,38.32,1.0
8.97,148.0,37.93,1.0
10.75,127.6,57.61,1.0
10.22,118.76,63.67,1.0
9.77,120.01,62.77,1.0
9.6,119.86,62.54,1.0
8.97,120.96,60.78,1.0
8.81,119.51,61.79,1.0
8.7,121.55,60.14,1.0
8.51,120.58,61.14,1.0
8.42,121.88,60.04,1.0
8.29,118.91,62.55,1.0
8.22,118.37,63.12,1.0
8.16,119.69,61.74,1.0
7.92,118.22,62.84,1.0
7.85,116.03,65.17,1.0
7.82,114.37,66.53,1.0
7.64,112.51,68.24,1.0
7.63,113.02,67.66,1.0
7.64,114.48,66.19,1.0
7.72,112.94,67.28,1.0
7.33,116.29,64.14,1.0
7.68,136.27,46.99,1.0
7.07,159.3,25.78,1.0
6.26,179.09,4.98,1.0
2.93,125.79,52.64,1.0
3.93,121.22,57.08,1.0
8.67,111.56,67.78,1.0
9.69,109.52,68.37,1.0
8.93,106.25,71.86,1.0
9.78,104.27,73.45,1.0
8.88,102.59,74.54,1.0
9.63,98.11,77.11,1.0
9.39,99.68,76.19,1.0
9.18,99.91,76.08,1.0
9.35,99.16,75.91,1.0
9.13,99.79,75.72,1.0
8.99,100.72,76.03,1.0
6.11,103.14,73.81,1.0
2.26,126.49,49.6,1.0
0.0,119.48,58.35,1.0
0.49,125.37,53.18,1.0
0.46,125.63,52.64,1.0
0.09,152.49,26.09,1.0
0.22,142.18,35.49,1.0
0.11,146.26,31.73,1.0
0.46,144.41,33.26,1.0
0.69,139.57,37.66,1.0
0.8,148.31,29.71,1.0
0.86,148.21,30.19,1.0
2.53,123.43,55.81,1.0
2.53,137.42,42.0,1.0
2.33,144.99,34.38,1.0
2.07,143.35,35.68,1.0
1.88,160.86,19.39,1.0
1.54,153.47,25.82,1.0
1.54,150.91,27.99,1.0
1.54,151.07,27.84,1.0
1.18,150.23,28.35,1.0
0.47,151.05,27.0,1.0
0.48,149.97,28.15,1.0
1.81,179.78,1.5,1.0
6.62,161.78,23.28,1.0
8.95,138.09,47.3,1.0
10.72,110.41,72.44,1.0
9.5,114.78,67.18,1.0
11.82,105.84,75.69,1.0
11.34,106.14,75.5,1.0
11.5,105.43,76.65,1.0
12.0,101.03,80.74,1.0
13.98,99.31,83.88,1.0
15.5,96.49,88.37,1.0
15.69,98.08,87.29,1.0
13.83,95.18,88.75,1.0
12.46,91.36,90.49,1.0
10.46,91.72,89.45,1.0
9.65,93.02,87.77,1.0
8.24,98.01,82.7,1.0
8.11,100.89,80.56,1.0
8.86,102.68,78.89,1.0
10.66,97.52,83.91,1.0
12.52,95.21,86.74,1.0
14.75,93.84,89.05,1.0
16.08,93.95,88.8,1.0
15.68,95.92,86.27,1.0
15.51,96.18,85.94,1.0
15.28,97.02,84.46,1.0
14.07,98.03,83.65,1.0
17.01,100.73,83.5,1.0
10.15,121.57,62.48,1.0
7.51,138.87,45.63,1.0
8.87,147.78,38.64,1.0
9.99,144.19,43.05,1.0
9.21,159.68,27.87,1.0
7.8,166.35,20.23,1.0
6.76,177.2,3.73,1.0
6.75,179.46,6.82,1.0
6.11,172.84,12.31,1.0
5.85,179.09,6.24,1.0
6.48,176.19,9.53,1.0
5.64,168.08,5.71,1.0
1.7,145.89,32.84,1.0
3.75,129.12,49.86,1.0
6.39,117.73,62.29,1.0
8.89,104.04,73.65,1.0
8.26,105.06,72.93,1.0
8.18,106.35,70.86,1.0
8.27,105.98,71.11,1.0
8.48,107.02,70.43,1.0
8.96,103.77,71.67,1.0
8.42,104.4,71.79,1.0
8.3,103.92,71.5,1.0
8.43,101.12,74.85,1.0
1.55,122.88,50.29,1.0
8.62,169.56,1.73,1.0
10.31,149.81,38.2,1.0
8.18,160.58,26.14,1.0
7.22,163.95,21.88,1.0
6.63,169.03,16.59,1.0
7.0,168.76,17.1,1.0
8.11,155.66,30.4,1.0
9.48,146.49,40.19,1.0
10.01,116.03,66.79,1.0
10.18,112.55,69.94,1.0
10.82,109.84,72.83,1.0
10.59,112.39,70.31,1.0
10.34,112.61,70.03,1.0
10.51,113.43,69.91,1.0
10.65,113.49,69.77,1.0
10.52,114.69,68.71,1.0
10.37,115.27,68.12,1.0
10.23,117.36,65.99,1.0
10.37,116.4,66.76,1.0
10.11,113.28,69.05,1.0
10.09,113.06,68.94,1.0
10.22,122.81,60.06,1.0
10.6,122.24,61.22,1.0
10.42,111.41,74.07,1.0
10.37,109.32,75.92,1.0
9.72,107.67,77.1,1.0
6.88,112.36,71.01,1.0
6.35,119.78,63.41,1.0
5.06,133.61,49.35,1.0
3.15,155.64,26.66,1.0
3.09,153.66,28.28,1.0
3.32,154.29,27.81,1.0
2.09,169.33,12.22,1.0
1.45,174.36,6.8,1.0
0.56,163.86,15.15,1.0
1.55,177.96,3.51,1.0
3.61,159.16,23.92,1.0
8.33,120.25,63.35,1.0
8.86,114.44,68.99,1.0
8.7,116.85,66.53,1.0
9.17,116.53,66.66,1.0
9.06,117.08,66.23,1.0
9.05,117.07,66.36,1.0
7.89,119.76,63.07,1.0
6.13,128.62,53.93,1.0
5.62,135.31,47.46,1.0
5.3,133.72,48.68,1.0
5.1,135.71,46.6,1.0
7.85,132.49,52.44,1.0
9.14,129.74,56.45,1.0
9.12,124.04,60.47,1.0
9.38,110.74,72.15,1.0
9.28,120.44,61.97,1.0
9.04,119.0,62.48,1.0
9.01,117.26,64.38,1.0
9.22,118.97,62.68,1.0
9.22,116.77,64.79,1.0
9.43,113.24,68.06,1.0
9.72,115.39,66.64,1.0
10.35,109.94,72.65,1.0
10.42,109.05,73.42,1.0
10.51,110.41,72.06,1.0
10.74,107.29,75.44,1.0
10.78,108.38,74.44,1.0
10.87,112.66,70.38,1.0
10.74,116.14,66.55,1.0
10.75,118.66,64.89,1.0
10.91,114.9,68.78,1.0
9.4,120.55,62.04,1.0
36.3,124.76,69.55,0.0
34.39,120.58,73.04,0.0
33.11,122.07,71.2,0.0
33.11,122.17,71.61,0.0
32.52,125.17,69.14,0.0
30.91,122.96,69.5,0.0
29.29,121.3,69.45,0.0
28.06,121.34,68.4,0.0
26.56,125.54,65.04,0.0
25.36,129.53,61.51,0.0
26.05,131.75,59.81,0.0
24.69,137.01,55.94,0.0
12.73,157.51,28.89,0.0
14.21,136.31,50.7,0.0
10.95,153.24,33.53,0.0
15.59,142.26,45.89,0.0
16.31,152.04,37.58,0.0
18.4,145.88,43.11,0.0
15.22,146.96,39.09,0.0
15.29,150.32,36.37,0.0
15.78,152.61,35.42,0.0
16.47,152.95,36.01,0.0
17.0,152.04,37.23,0.0
17.28,152.32,37.23,0.0
16.97,149.93,39.32,0.0
16.68,153.19,36.38,0.0
16.06,154.47,34.79,0.0
15.2,150.57,37.08,0.0
17.67,133.57,53.38,0.0
17.98,135.49,51.87,0.0
16.52,135.39,51.07,0.0
15.32,134.55,50.74,0.0
15.43,138.06,47.17,0.0
13.19,151.19,33.91,0.0
10.63,155.65,28.73,0.0
9.68,161.63,22.93,0.0
10.17,163.46,21.93,0.0
13.23,147.99,36.23,0.0
15.55,141.01,43.86,0.0
18.04,137.29,47.96,0.0
17.84,136.61,48.36,0.0
5.54,144.99,33.15,0.0
2.91,156.75,21.98,0.0
7.84,160.58,22.58,0.0
8.29,166.46,18.4,0.0
7.18,177.97,7.79,0.0
9.3,173.95,12.79,0.0
10.11,173.55,13.45,0.0
10.25,173.26,13.68,0.0
10.83,162.86,21.82,0.0
9.74,150.76,30.77,0.0
10.14,141.95,38.13,0.0
11.1,150.43,32.87,0.0
10.09,161.61,22.95,0.0
11.41,155.99,28.99,0.0
10.62,157.54,27.2,0.0
9.51,160.06,24.37,0.0
10.46,150.68,32.67,0.0
12.24,151.91,33.08,0.0
15.25,136.62,48.81,0.0
13.03,143.08,43.29,0.0
12.32,126.1,58.48,0.0
9.81,117.99,65.42,0.0
2.07,138.81,40.44,0.0
1.83,150.71,28.15,0.0
0.1,164.28,14.46,0.0
1.62,167.09,10.73,0.0
0.77,152.01,25.69,0.0
0.28,148.85,28.96,0.0
0.06,145.27,32.54,0.0
0.32,151.9,26.41,0.0
0.16,162.19,16.25,0.0
2.75,174.42,7.55,0.0
6.29,125.11,52.38,0.0
7.3,128.75,51.17,0.0
8.14,134.88,46.91,0.0
8.74,134.31,48.22,0.0
9.01,138.52,44.52,0.0
9.12,138.91,44.35,0.0
7.61,143.62,38.74,0.0
4.5,156.71,24.89,0.0
3.45,162.91,18.41,0.0
3.67,177.81,5.25,0.0
0.51,173.89,4.85,0.0
4.18,173.88,8.79,0.0
7.59,132.15,47.13,0.0
6.12,149.24,33.13,0.0
5.61,156.98,27.03,0.0
5.91,173.37,0.65,0.0
4.61,168.64,6.09,0.0
4.81,172.67,2.24,0.0
4.5,165.4,8.88,0.0
5.6,171.94,2.14,0.0
4.12,167.59,7.26,0.0
3.78,170.78,4.79,0.0
4.18,170.37,4.82,0.0
2.3,167.26,9.26,0.0
0.56,150.36,27.5,0.0
2.71,121.51,55.02,0.0
3.41,108.43,67.24,0.0
5.63,102.23,72.09,0.0
6.36,103.61,71.29,0.0
6.75,102.73,72.76,0.0
6.6,107.08,70.1,0.0
6.78,106.95,70.0,0.0
7.04,112.93,64.23,0.0
7.0,119.81,58.77,0.0
7.1,118.38,60.28,0.0
7.39,115.72,62.76,0.0
7.32,116.34,62.13,0.0
7.83,115.24,63.07,0.0
8.26,113.54,64.85,0.0
8.98,113.6,64.8,0.0
9.07,111.93,66.29,0.0
10.16,113.68,64.44,0.0
10.27,115.9,62.47,0.0
10.38,115.28,63.41,0.0
10.82,117.36,62.01,0.0
11.02,116.65,62.88,0.0
10.61,117.16,61.79,0.0
15.88,118.89,64.6,0.0
18.95,123.86,63.09,0.0
16.39,122.67,61.71,0.0
12.87,120.98,60.53,0.0
11.33,122.5,58.11,0.0
9.88,122.7,57.19,0.0
8.92,123.91,56.41,0.0
8.13,138.52,43.41,0.0
8.02,137.66,43.36,0.0
8.11,136.23,44.74,0.0
8.91,133.46,47.72,0.0
9.64,125.43,54.53,0.0
10.1,126.02,54.52,0.0
11.76,126.18,55.15,0.0
12.95,127.84,53.96,0.0
13.76,128.56,53.85,0.0
13.76,124.66,57.97,0.0
16.65,126.43,58.51,0.0
16.45,128.56,56.31,0.0
14.93,133.19,51.46,0.0
13.61,131.96,51.12,0.0
15.83,119.78,59.84,0.0
14.49,121.1,57.48,0.0
14.87,124.02,54.27,0.0
15.04,123.61,54.61,0.0
15.37,121.91,55.72,0.0
15.88,123.23,55.04,0.0
15.93,120.49,57.23,0.0
14.52,122.02,56.2,0.0
14.79,119.26,58.15,0.0
14.87,117.96,59.68,0.0
13.42,118.78,58.42,0.0
13.47,118.93,58.32,0.0
15.03,117.83,59.73,0.0
16.69,110.91,66.3,0.0
14.73,123.2,56.89,0.0
13.47,112.6,63.94,0.0
13.11,102.29,72.63,0.0
11.02,110.33,67.75,0.0
9.62,126.67,53.21,0.0
9.86,120.48,58.31,0.0
10.04,120.28,58.35,0.0
9.91,121.28,57.15,0.0
10.31,117.59,59.89,0.0
10.55,112.75,63.67,0.0
10.1,118.15,59.02,0.0
10.31,119.55,58.0,0.0
9.53,122.99,54.86,0.0
9.5,121.74,57.08,0.0
9.2,123.33,55.35,0.0
9.35,124.86,54.01,0.0
9.97,116.21,61.64,0.0
10.12,117.18,60.67,0.0
9.75,115.06,63.38,0.0
8.71,146.53,36.54,0.0
12.11,119.5,59.13,0.0
11.25,115.52,61.7,0.0
13.24,107.61,68.02,0.0
12.44,103.69,71.13,0.0
11.45,101.9,70.56,0.0
9.74,120.42,57.89,0.0
8.49,129.29,51.92,0.0
8.9,127.42,53.08,0.0
9.04,127.76,52.88,0.0
8.97,129.35,51.32,0.0
8.55,129.59,50.67,0.0
7.98,130.25,49.83,0.0
7.8,125.96,53.06,0.0
8.01,124.94,54.11,0.0
8.68,125.02,54.48,0.0
9.43,127.6,52.6,0.0
11.39,125.13,56.87,0.0
11.84,127.1,55.28,0.0
12.66,125.62,56.64,0.0
11.7,126.9,54.85,0.0
10.95,127.68,53.52,0.0
10.27,124.14,56.71,0.0
10.26,123.72,57.01,0.0
10.36,128.66,53.63,0.0
9.31,135.1,47.66,0.0
7.5,140.7,41.67,0.0
7.66,134.16,47.8,0.0
8.19,134.85,47.33,0.0
8.83,132.27,49.44,0.0
7.38,142.62,39.24,0.0
10.01,129.24,52.66,0.0
9.85,121.25,59.76,0.0
7.58,130.4,51.36,0.0
10.42,125.03,56.72,0.0
10.42,122.63,58.92,0.0
10.37,129.07,53.35,0.0
8.83,142.72,40.39,0.0
6.63,134.87,46.18,0.0
4.84,132.12,48.3,0.0
4.68,129.02,51.71,0.0
3.36,179.46,3.59,0.0
2.94,170.86,5.79,0.0
3.05,162.38,13.41,0.0
3.64,176.02,7.0,0.0
3.57,171.34,11.01,0.0
3.95,167.69,14.41,0.0
5.37,165.02,18.06,0.0
6.27,163.92,19.53,0.0
5.9,164.78,18.47,0.0
5.23,166.71,16.26,0.0
4.69,174.47,8.9,0.0
4.16,175.66,7.52,0.0
4.43,160.39,21.45,0.0
2.67,177.54,0.18,0.0
1.82,172.98,4.53,0.0
2.02,179.33,1.19,0.0
2.2,179.13,1.17,0.0
1.6,174.7,3.32,0.0
1.81,176.4,1.59,0.0
2.81,161.25,18.6,0.0
4.22,158.87,21.53,0.0
3.04,159.65,20.13,0.0
1.39,179.86,1.37,0.0
0.77,174.51,4.15,0.0
1.26,175.74,4.8,0.0
2.13,150.94,27.94,0.0
1.68,154.85,23.8,0.0
2.57,157.76,21.98,0.0
2.39,151.43,27.79,0.0
2.73,155.25,24.59,0.0
2.76,151.88,28.06,0.0
2.55,157.34,23.15,0.0
2.35,157.67,22.65,0.0
2.47,162.98,17.75,0.0
1.79,170.08,10.94,0.0
1.12,173.28,7.33,0.0
5.18,151.81,29.53,0.0
9.53,137.19,40.98,0.0
8.61,143.96,36.05,0.0
5.11,144.64,33.47,0.0
2.39,158.99,19.59,0.0
1.71,179.89,1.4,0.0
2.35,150.32,27.66,0.0
0.65,152.57,25.09,0.0
4.2,157.48,23.4,0.0
9.6,146.06,35.74,0.0
21.72,134.03,52.23,0.0
36.69,126.19,70.21,0.0
42.02,116.0,83.95,0.0
43.32,115.36,85.37,0.0
40.13,115.32,82.3,0.0
38.72,115.79,79.01,0.0
36.28,112.74,80.78,0.0
36.32,111.03,84.43,0.0
35.4,116.92,78.86,0.0
36.62,120.82,76.72,0.0
36.18,120.17,76.05,0.0
38.22,121.18,74.79,0.0
39.84,125.17,72.44,0.0
38.7,125.25,71.17,0.0
37.8,123.94,71.39,0.0
38.32,122.24,72.94,0.0
39.46,123.5,73.0,0.0
39.56,123.06,73.3,0.0
39.84,123.21,73.44,0.0
38.98,122.1,73.88,0.0
36.73,119.39,74.38,0.0
34.28,120.13,71.15,0.0
32.36,119.76,71.37,0.0
32.37,120.56,71.3,0.0
30.79,118.76,72.9,0.0
30.15,118.53,73.01,0.0
30.8,120.77,71.58,0.0
31.23,131.65,61.14,0.0
32.24,127.39,63.83,0.0
32.89,125.49,66.05,0.0
33.33,128.03,64.9,0.0
29.97,124.9,66.56,0.0
28.33,124.86,65.42,0.0
30.19,123.5,68.54,0.0
28.61,121.84,69.01,0.0
27.83,120.62,69.55,0.0
28.22,119.88,70.4,0.0
28.27,119.31,71.11,0.0
25.26,119.06,69.25,0.0
24.98,120.05,68.4,0.0
24.64,120.7,67.85,0.0
24.82,119.57,68.9,0.0
28.3,120.0,71.21,0.0
31.53,120.89,72.75,0.0
32.77,120.29,73.79,0.0
32.87,120.22,73.85,0.0
32.38,120.21,73.31,0.0
32.24,119.9,73.37,0.0
32.72,120.03,73.55,0.0
32.83,119.14,74.35,0.0
32.74,118.28,75.13,0.0
33.55,118.86,75.16,0.0
34.06,115.46,77.58,0.0
33.39,117.4,74.19,0.0
34.13,118.14,73.72,0.0
34.25,116.75,75.02,0.0
33.64,115.04,76.03,0.0
32.87,115.94,75.31,0.0
32.59,115.3,75.99,0.0
32.07,114.04,76.94,0.0
32.28,113.66,76.99,0.0
31.87,112.07,78.24,0.0
31.25,110.46,79.22,0.0
29.95,108.33,80.99,0.0
31.11,110.0,80.57,0.0
31.4,110.45,80.37,0.0
30.92,110.7,79.84,0.0
30.91,111.11,79.29,0.0
31.56,111.44,79.48,0.0
31.39,110.88,79.92,0.0
31.28,110.76,79.89,0.0
31.27,110.77,79.74,0.0
31.29,110.89,79.63,0.0
31.38,111.57,79.17,0.0
31.38,111.35,79.88,0.0
31.62,111.65,79.74,0.0
31.62,111.56,80.1,0.0
31.49,110.82,81.29,0.0
31.4,110.85,80.84,0.0
31.65,112.73,79.61,0.0
31.49,112.96,79.64,0.0
32.12,116.31,76.45,0.0
35.76,119.75,74.46,0.0
36.53,119.9,75.15,0.0
38.83,123.82,72.95,0.0
39.56,125.88,70.83,0.0
39.88,126.5,70.42,0.0
40.8,125.69,71.16,0.0
38.65,125.84,70.19,0.0
38.39,124.19,72.56,0.0
38.73,124.32,73.68,0.0
38.45,126.23,72.5,0.0
37.97,125.92,72.39,0.0
37.69,127.75,70.65,0.0
37.65,128.4,69.94,0.0
37.56,128.26,69.92,0.0
37.28,128.39,69.76,0.0
36.89,128.04,69.8,0.0
36.64,127.8,69.82,0.0
36.42,127.7,69.94,0.0
36.22,127.44,69.98,0.0
36.04,127.26,69.97,0.0
35.62,126.65,70.18,0.0
35.53,126.64,70.24,0.0
35.63,126.27,70.63,0.0
35.58,126.0,70.82,0.0
35.38,126.01,70.6,0.0
35.14,126.27,70.32,0.0
35.2,125.68,70.74,0.0
35.15,126.06,70.24,0.0
35.12,125.72,70.29,0.0
35.07,125.36,70.48,0.0
35.08,125.4,70.43,0.0
35.1,125.2,70.65,0.0
35.1,124.98,70.81,0.0
34.72,124.21,71.18,0.0
34.74,124.69,70.67,0.0
35.41,124.47,71.51,0.0
36.3,125.35,70.54,0.0
37.0,125.81,69.66,0.0
36.62,126.32,69.0,0.0
31.25,125.86,65.43,0.0
32.24,125.27,65.29,0.0
33.35,119.48,72.76,0.0
34.14,118.16,74.12,0.0
33.57,120.88,70.53,0.0
33.52,120.19,70.25,0.0
