left_leg_angle,right_leg_angle,knee_dist,ankle_dist,ankle_cross,knee_cross,label
109.49,150.97,0.9929301283742517,2.0634583848167383,0,1,1
112.64,152.04,0.9522970935596309,2.036952716233737,0,1,1
114.07,166.71,1.0725533883396647,2.0295715087079658,0,1,1
109.28,174.82,1.2563684877402108,2.006858368210184,0,1,1
110.09,164.84,1.1493775865629823,1.9886098619519457,0,1,1
109.49,173.47,1.1704959731602005,1.9713943007573222,0,1,1
109.4,178.35,1.20878406859113,1.9649374673777047,0,0,1
114.39,179.7,1.1337178961044811,1.9785447564875607,0,0,1
111.59,178.01,1.1651588170982226,1.9884249877771503,0,0,1
106.84,174.1,1.1194923491678512,2.0095030411074766,0,1,1
107.27,174.19,1.2867098704592526,1.9882386135287728,0,0,1
107.76,178.45,1.1688347775155121,1.993679809665292,0,1,1
108.44,174.82,1.2213621086221418,1.9893970965684828,0,0,1
107.55,173.67,1.2271763783044924,1.9727782278675652,0,0,1
106.74,173.78,1.271028579469313,1.9596123935463072,0,0,1
104.38,175.38,1.2316738458302732,1.9716209620438414,0,0,1
103.33,168.64,1.1832981991825078,1.962557336038073,0,1,1
108.01,173.25,1.273473225641669,1.9472774851001897,0,1,1
108.0,173.98,1.2663313655441368,1.9495828839850928,0,1,1
109.02,179.74,1.1896262597790228,1.9152827702084116,0,1,1
107.57,178.64,1.184552834540222,1.9246606076602468,0,1,1
106.99,178.3,1.1810385776891903,1.9145022518268902,0,1,1
107.84,178.04,1.1581624616991086,1.9192762062801605,0,1,1
106.92,177.39,1.153331704683823,1.9058235609348921,0,1,1
106.71,177.82,1.1600743149098582,1.905047033109956,0,1,1
107.68,178.06,1.132294640523116,1.9015451644305894,0,1,1
107.39,176.99,1.136160699241585,1.895586703275677,0,1,1
106.58,171.41,1.089308289515129,1.8906434225875468,0,1,1
106.7,177.66,1.1011507440669837,1.8874574289671049,0,1,1
108.25,178.33,1.0739313947112628,1.890527521196811,0,0,1
110.8,179.43,1.046348152308484,1.8982757311122593,0,0,1
113.66,179.77,0.9772402189225068,1.8963028206125825,0,0,1
113.44,179.79,0.9925799009033092,1.8976330062129183,0,0,1
112.94,170.56,0.972869394327753,1.9083903492064218,0,1,1
112.49,168.58,0.9656117506200553,1.9083169352124332,0,1,1
110.15,176.22,1.0365630469041822,1.9135920040758068,0,1,1
109.25,171.37,1.0030119121180738,1.890551948888757,0,1,1
112.84,175.07,0.9862749373225372,1.8849383605197707,0,1,1
113.29,170.67,0.936933436309241,1.8862783327825794,0,1,1
113.79,172.91,0.9748133367240955,1.8861799370971246,0,1,1
112.69,174.18,1.0379656685579317,1.8863389363942535,0,1,1
112.24,175.16,1.0177971752640038,1.861860539346709,0,1,1
111.79,175.2,1.0281665543708567,1.8720777482779227,0,0,1
112.96,175.1,1.003751696290202,1.8796988899649174,0,0,1
112.95,175.28,1.0106679183985765,1.8791409081241488,0,0,1
112.82,175.63,1.0117496621140547,1.8793036682197841,0,0,1
112.73,167.3,0.9628618500870342,1.8907787634423674,0,0,1
112.8,172.12,0.9707319839767691,1.902349753270243,0,0,1
111.86,172.21,0.9989941693005414,1.90573602925431,0,0,1
110.57,172.1,1.0265544562549618,1.9170383815373555,0,0,1
110.68,170.58,1.035094579137566,1.9265091658450535,0,0,1
110.32,171.17,1.026460669507025,1.9220383463192505,0,0,1
110.58,172.24,1.0392899681684464,1.9198357517703997,0,0,1
112.35,172.59,1.0120231570988316,1.9125213763812219,0,0,1
112.21,166.7,0.9246030633255867,1.9209091700608965,0,0,1
111.98,168.67,0.9470958838407822,1.9249601932308513,0,0,1
111.23,170.91,0.9871474442029625,1.9252307984274326,0,0,1
111.09,172.38,1.0347324139187244,1.9006774295276267,0,0,1
108.83,172.66,1.1894646494385275,1.9111827091864864,0,0,1
107.84,172.09,1.2184385413732,1.9181681019868384,0,0,1
107.75,172.68,1.2459118226356987,1.9303548752162885,0,0,1
107.89,173.35,1.223183267440724,1.922743275309052,0,0,1
108.03,173.48,1.2209165654502527,1.9006994501688357,0,1,1
107.98,172.27,1.209342191439559,1.8746706247077034,0,1,1
109.04,171.94,1.21936386272145,1.859289909975273,0,1,1
106.74,167.56,1.1622924381224402,1.8640456267196406,0,1,1
105.45,162.96,1.2018770850964027,1.9067866378337501,0,1,1
105.71,158.2,1.1979378913884355,1.9345599441045713,0,1,1
106.1,160.9,1.176656242073789,1.927013379830123,0,1,1
106.71,158.42,1.1389509969093157,1.9531018906222606,0,1,1
107.68,156.43,1.1287764423961681,1.9919803649603196,0,1,1
109.09,157.16,1.1354599007033683,2.011116894023396,0,1,1
108.61,155.23,1.2022302292932467,2.020986678636458,0,1,1
108.58,155.9,1.2253031306387818,2.019052312486856,0,1,1
108.53,156.3,1.2407550495552335,2.0248542496597564,0,1,1
108.65,157.6,1.2714274652555406,2.0378543765192227,0,1,1
109.38,158.28,1.2681130570193702,2.0473305779792432,0,1,1
110.51,159.17,1.3244209794413588,2.0739701663420242,0,1,1
110.48,159.3,1.3378240250457865,2.082546522461794,0,1,1
110.41,159.23,1.3307678571060322,2.0808824347975063,0,1,1
110.06,159.15,1.35439483954951,2.0826211725686057,0,1,1
111.63,158.52,1.3441918354241784,2.0834657864686656,0,1,1
113.35,153.47,1.295060044209476,2.0698692495921907,0,1,1
113.47,151.72,1.2680679992552955,2.0682730636388174,0,1,1
114.17,149.6,1.2458930486567397,2.0733279061856353,0,1,1
114.13,149.34,1.242170086616583,2.080174624152624,0,1,1
113.32,146.99,1.204043445156237,2.1117392260001924,0,1,1
113.25,146.59,1.2118968179011707,2.1022182608924154,0,1,1
113.81,146.73,1.17178169541649,2.100116133924939,0,1,1
114.2,148.1,1.1436078077169334,2.089775272772805,0,1,1
114.05,147.64,1.135759207215727,2.091920337114817,0,1,1
113.43,155.36,1.2788816042716793,2.094598197060578,0,1,1
112.77,153.51,1.2377685704284576,2.1002724341451144,0,1,1
111.41,152.1,1.2578059664833523,2.1225525770941367,0,1,1
110.65,149.82,1.278697048646194,2.123943334338871,0,1,1
109.35,149.26,1.2590950779270011,2.087674266235984,0,1,1
108.5,152.67,1.198110828115616,2.064219939287279,0,1,1
108.45,155.11,1.2180202462846341,2.04833300382281,0,1,1
107.94,153.33,1.2108069814176023,2.0461514359844943,0,1,1
108.03,155.08,1.2339857175330124,2.0405043875233346,0,1,1
107.82,158.02,1.3367990982618592,2.038933165228845,0,1,1
107.95,158.52,1.3291435473684081,2.0284586507879085,0,1,1
107.48,158.42,1.3396153076459298,2.009129248933324,0,1,1
106.81,151.09,1.1899865808216317,1.9946932482652762,0,1,1
106.4,149.88,1.2046226153425896,2.0009289564763106,0,1,1
104.82,146.55,1.1925727964512636,1.9996713989178445,0,1,1
103.61,139.13,1.085050800405263,1.970564193506021,0,1,1
102.63,138.95,1.1407094024651498,1.9778372246365319,0,1,1
101.97,143.27,1.1539182220663893,1.9920059696447234,0,1,1
102.11,141.39,1.1664599043595614,2.0049136952684887,0,1,1
102.9,140.55,1.196498806401393,2.0154901790299475,0,1,1
103.65,140.74,1.2337312896016626,1.9915797831084636,0,1,1
103.79,138.02,1.2147308874695322,1.9848178172451074,0,1,1
103.94,139.89,1.2714719345166543,1.97582058228002,0,1,1
103.62,138.12,1.2613193367335553,1.967134204451465,0,1,1
103.19,137.94,1.2769266000111048,1.9580207697642162,0,1,1
103.43,136.63,1.2861820569634521,1.952482399406946,0,1,1
103.86,134.31,1.2383433259699117,1.9746918672856943,0,1,1
104.4,133.89,1.2169680672031733,1.995050938673272,0,1,1
105.24,134.29,1.2055553993159709,1.9998394225053975,0,1,1
105.15,134.46,1.2053617389296698,2.002279999738332,0,1,1
105.05,135.01,1.2155266100787554,2.008176830018341,0,1,1
105.34,134.43,1.1885370496556702,2.0018666890908365,0,1,1
105.85,136.2,1.2045331992893182,2.0027378672180025,0,1,1
106.21,136.46,1.2059618379329755,2.0139227346868056,0,1,1
105.48,136.97,1.2214661903963977,2.026231917080127,0,1,1
105.89,137.77,1.2192191642586454,2.0119150222394846,0,1,1
105.59,137.18,1.2322936580887527,2.0273242594448884,0,1,1
105.73,137.08,1.2640286083601002,2.0440370356548687,0,1,1
106.77,139.26,1.3380094853210531,2.0804596394041175,0,1,1
107.9,139.23,1.331440759231372,2.108426029552887,0,1,1
109.02,139.09,1.310317192774289,2.1185457644046983,0,1,1
110.56,139.85,1.273417773016979,2.1093990532129085,0,1,1
111.14,140.34,1.2687162980412932,2.110897303403482,0,1,1
110.96,140.42,1.2790899752871192,2.120606044254372,0,1,1
111.08,139.93,1.273769290567661,2.107182444932741,0,1,1
111.84,139.77,1.2647417892426842,2.108512761403729,0,1,1
112.03,138.61,1.2380006104506065,2.1058619610204503,0,1,1
112.02,138.56,1.237999990762331,2.1039633357396585,0,1,1
110.96,137.37,1.2475329938182629,2.132673824872737,0,1,1
109.95,138.43,1.2710459500280282,2.1295232149440975,0,1,1
109.45,138.58,1.277495793871357,2.124780160582245,0,1,1
109.11,138.17,1.2829181102748248,2.1289876373494145,0,1,1
108.67,137.77,1.2839352458129738,2.1287387307789016,0,1,1
108.8,137.78,1.2883655506716756,2.130928404730715,0,1,1
108.45,137.47,1.291146752075917,2.137197018763984,0,1,1
108.51,137.25,1.2976318707651464,2.142926104044976,0,1,1
108.64,137.18,1.3089926466465414,2.161629801059383,0,1,1
108.78,138.01,1.3034870241235286,2.1657667398781677,0,1,1
108.89,138.16,1.2983085295074297,2.169912852910051,0,1,1
110.55,138.96,1.2693796292336557,2.1632639838223837,0,1,1
110.42,139.1,1.2610234335656885,2.1417565972305064,0,1,1
110.45,139.37,1.2633364706620642,2.1253282911363653,0,1,1
110.63,139.45,1.2658399617536613,2.123524514532394,0,1,1
110.79,139.54,1.2675457635473268,2.122702870208937,0,1,1
110.78,139.5,1.2617315471181443,2.110979599411179,0,1,1
110.72,139.62,1.2574655316183798,2.1057090102558065,0,1,1
110.73,139.75,1.2558704321112695,2.1047552289604714,0,1,1
110.63,139.92,1.2488101678805494,2.0926118436964756,0,1,1
110.28,139.67,1.2543094413573468,2.1031763074302052,0,1,1
110.38,139.47,1.2583438240235636,2.105311505614079,0,1,1
110.13,139.24,1.2587712261493442,2.1050069574094374,0,1,1
110.24,139.67,1.2233980960978563,2.079326788166466,0,1,1
110.2,139.96,1.2271566515015637,2.079372135649382,0,1,1
109.76,139.79,1.2259091127502209,2.0791668392061173,0,1,1
109.54,139.62,1.2305293256739813,2.0856533665420396,0,1,1
109.62,140.03,1.235915332366767,2.0852576882233587,0,1,1
109.52,139.51,1.2424858296883763,2.0925110173605295,0,1,1
110.29,139.91,1.2459135404129704,2.102517230405568,0,1,1
110.19,139.38,1.2557822013583186,2.1097968348494707,0,1,1
110.09,138.84,1.2609294073712498,2.125014940681484,0,1,1
110.31,138.88,1.255453251418553,2.1301532514723998,0,1,1
110.69,138.48,1.2435006456707096,2.13132849318844,0,1,1
110.16,138.12,1.2358885414833067,2.130553904536703,0,1,1
109.66,137.7,1.2289169699998712,2.1265461080554062,0,1,1
110.01,137.08,1.2294417313876504,2.128375139673971,0,1,1
110.47,137.64,1.238833782910282,2.12487945511849,0,1,1
109.45,140.21,1.2287605198202225,2.040800339553416,0,1,1
109.48,142.81,1.2416273506640398,2.0141775999953286,0,1,1
117.33,144.0,0.9808903037212712,1.979724225767615,0,1,1
120.92,147.08,0.9038060866768161,1.9811150352582119,0,1,1
119.94,147.83,0.8623382133886536,1.9819891481414198,0,1,1
118.96,149.91,0.8681107004135654,1.9753254633053958,0,1,1
113.18,151.06,0.9893587072821993,1.9700679930455498,0,1,1
110.57,155.11,1.144008725747595,1.9666008940274555,0,1,1
110.0,152.94,1.0221786343563275,1.928411321636986,0,1,1
109.93,152.71,1.0280528662277142,1.9272396023401153,0,1,1
107.79,148.61,0.9474957981748724,1.9305263155578452,0,1,1
107.14,147.82,0.9412711991224122,1.928386680739994,0,1,1
109.47,148.83,0.8917975598326108,1.9184529067470464,0,1,1
109.64,151.45,0.9721705206689188,1.9121230375963596,0,1,1
110.37,165.26,1.0692138892517589,1.9317719012104666,0,0,1
111.65,161.54,1.03484046073523,1.9241333113902275,0,1,1
112.18,159.27,1.019816300619147,1.921211301587442,0,1,1
112.12,157.51,1.0230198339908783,1.9255643477887372,0,1,1
112.19,156.48,1.0258350845143165,1.9384334227587612,0,1,1
111.68,163.29,1.0237611030866478,1.9434417310142809,0,1,1
112.02,167.08,1.0648549541779135,1.9638225949970178,0,0,1
112.35,168.02,1.098345605604788,1.9641368161585997,0,0,1
112.91,167.87,1.0973674340664774,1.971681532568913,0,0,1
112.54,168.52,1.1156096588864794,1.9703016188421902,0,0,1
111.85,168.53,1.1939622391077702,1.9785434551773056,0,0,1
112.1,160.51,1.1746654756274186,1.9967943439347755,0,1,1
126.05,158.99,0.9519105301148072,2.0124721874030986,0,1,1
128.7,167.0,0.9339784139772209,2.0137800586288157,0,0,1
117.33,169.36,1.1207706896671636,2.008533888272872,0,0,1
117.05,159.91,1.1269952798936962,2.013110023984956,0,1,1
129.13,165.07,0.9557079273030924,2.008431929956441,0,1,1
122.34,158.52,1.0724101794213985,2.0096565745982398,0,1,1
119.41,154.04,1.0930948235537417,2.033161012595116,0,1,1
114.27,157.37,1.2714815575574232,2.0297066486638773,0,1,1
111.54,156.8,1.3229322100868002,2.0393362034359583,0,1,1
110.96,164.07,1.3202720520103493,2.050526635915548,0,1,1
110.7,167.08,1.3078841098976486,2.053265755501733,0,0,1
110.46,167.17,1.3043801270683788,2.044479877647807,0,0,1
110.28,166.17,1.3255899066337113,2.0386283696925966,0,1,1
110.33,156.4,1.2410358879943504,2.0299959337766578,0,1,1
111.11,162.22,1.2315006656910585,2.003819895840466,0,1,1
111.66,163.83,1.2002851145297087,1.9948083378611992,0,1,1
111.58,166.33,1.1761679431775578,1.9779864234738413,0,0,1
111.74,167.09,1.142821369777836,1.972356475532918,0,0,1
111.69,167.27,1.0762212210938105,1.957589538864651,0,0,1
112.1,167.43,1.0726713478724643,1.960784996180565,0,0,1
112.18,167.37,1.0595026680692476,1.9549577910686495,0,0,1
112.13,167.26,1.0579045106346798,1.956218954681116,0,0,1
111.92,166.22,1.0599321499257508,1.9601817901967344,0,0,1
111.87,166.15,1.0552791118732205,1.956663776498459,0,0,1
112.17,164.34,1.071497384643589,1.9691945026112672,0,0,1
110.49,164.07,1.0946607636619288,1.9622636486420355,0,1,1
110.42,163.07,1.0804491232067244,1.968909322261476,0,1,1
110.35,159.14,1.0775759399951805,1.9746277125530014,0,1,1
110.81,158.95,1.0758293911058414,1.9732070932062469,0,1,1
119.78,157.13,0.9485000280599193,1.9911895755165416,0,1,1
127.02,153.82,0.8166319332975326,1.9796017430559423,0,1,1
121.33,145.09,0.9291982369212699,2.0133283900984877,0,1,1
118.52,142.58,0.9886673714662013,1.9976168592314747,0,1,1
117.44,141.25,1.054731367902635,2.0076641035300016,0,1,1
115.04,141.5,1.1317678775313564,2.0058412919908437,0,1,1
113.42,141.77,1.1579326866285529,1.9977994425214336,0,1,1
112.87,142.06,1.1638763994217818,1.9957952287809568,0,1,1
113.24,142.01,1.1626548569843755,1.9972118613944911,0,1,1
114.16,140.35,1.1737407334326497,2.0277174918957845,0,1,1
115.07,139.45,1.151323642240853,2.0409307343101237,0,1,1
114.89,138.73,1.1476988123305452,2.052728481060188,0,1,1
114.79,138.35,1.1491531421606318,2.0541773857961596,0,1,1
114.8,138.34,1.1597507765790298,2.058168937901271,0,1,1
114.49,137.9,1.1817106450810997,2.0570477433924625,0,1,1
114.0,136.74,1.2083842473490156,2.0604933901217084,0,1,1
113.85,136.64,1.2084203832872005,2.0571319489031685,0,1,1
113.77,135.2,1.1505485634654937,2.0476745519552693,0,1,1
113.99,135.76,1.1407383141169496,2.040653638163868,0,1,1
114.85,135.51,1.1104473203136591,2.038894987497113,0,1,1
115.43,135.02,1.0814825724682064,2.0321763703510105,0,1,1
116.31,135.02,1.0550394674930297,2.028709757228368,0,1,1
116.46,135.36,1.0688688927516832,2.0374073232285133,0,1,1
116.65,134.96,1.0926210565084467,2.057968830196382,0,1,1
116.08,134.63,1.1104653716377801,2.0733537688514634,0,1,1
115.17,135.07,1.145392371487389,2.108898870058709,0,1,1
114.91,135.32,1.1646226997740865,2.1171902786765635,0,1,1
113.91,135.8,1.195594444588821,2.1156100761156327,0,1,1
113.73,136.64,1.2499461033151393,2.134435793097521,0,1,1
111.83,136.71,1.3304290577965818,2.154515708304385,0,1,1
110.85,136.29,1.3577979887502891,2.158611717890896,0,1,1
110.37,135.66,1.351772009334123,2.1525657251721175,0,1,1
110.26,134.93,1.3305615260843897,2.140056355663381,0,1,1
109.86,134.62,1.3178687852945208,2.117013066773399,0,1,1
109.97,140.32,1.2752382287256685,2.100048724662079,0,1,1
109.71,137.99,1.2085266694372188,2.099913382294687,0,1,1
109.17,138.43,1.2151544553374594,2.078188357268617,0,1,1
108.99,137.8,1.1815104124963103,2.0566581718398265,0,1,1
108.68,137.81,1.1747217203694995,2.056365747979113,0,1,1
108.76,137.03,1.1630615656550867,2.0516073513389825,0,1,1
108.68,134.84,1.1668125062976475,2.05292121416222,0,1,1
108.52,133.21,1.1758041146356453,2.054196332412786,0,1,1
108.17,131.91,1.1920343233106787,2.0603716412082775,0,1,1
108.02,131.44,1.2050204941671459,2.0666540091238286,0,1,1
107.66,131.19,1.21400428638152,2.066922761251411,0,1,1
107.64,131.31,1.2237592298981457,2.072097209519084,0,1,1
107.51,133.68,1.2887909011957903,2.0760189659323434,0,1,1
107.48,133.38,1.3063787785192587,2.101784525838976,0,1,1
107.66,134.75,1.3167710853117287,2.121550533405232,0,1,1
108.73,135.97,1.2913696853939247,2.149781679743164,0,1,1
109.46,137.58,1.3103396636865305,2.1895669255268575,0,1,1
110.52,140.11,1.3889299796042112,2.1966369218690827,0,1,1
110.69,138.58,1.2561429365085455,2.150687826035317,0,1,1
111.32,138.09,1.1697598784551078,2.114996580786207,0,1,1
111.89,138.85,1.1516421405944437,2.091532909077189,0,1,1
111.7,138.8,1.1338305025638387,2.056201841747122,0,1,1
109.74,138.44,1.0516132883343288,1.996068224149331,0,1,1
107.61,137.8,0.969412144321025,1.938879022315613,0,1,1
108.34,139.69,0.9682616068896548,1.9269100560504424,0,1,1
109.08,141.05,0.9334840454292458,1.9054429869733525,0,1,1
109.55,146.97,1.0645604115364937,1.9085089546100276,0,1,1
116.81,146.81,0.9223767845728743,1.8947868608152543,0,1,1
118.64,146.84,0.8911215194450967,1.9031935103696422,0,1,1
114.36,146.63,0.9609397163532761,1.9243722598453614,0,1,1
112.39,146.22,0.991260018176373,1.9377790026317967,0,1,1
110.94,152.46,1.0436589568399361,1.9493407820378514,0,1,1
111.1,150.45,1.0427699225109626,1.941384376650516,0,1,1
111.28,150.6,0.9951772742564251,1.9214138860762207,0,1,1
111.42,151.83,0.979451440030707,1.9209033868318484,0,1,1
110.13,151.32,1.0041213298938896,1.912318221092022,0,1,1
109.79,151.77,1.0477638094592283,1.9166127014316556,0,1,1
112.13,162.4,1.1008706681153249,1.9123345292736447,0,1,1
115.95,159.81,1.004123726150727,1.9178362637100042,0,1,1
115.47,156.07,0.9043051322939177,1.908903649902109,0,1,1
115.19,153.71,0.8722656594868472,1.913066404839743,0,1,1
111.26,161.0,0.9803177819696886,1.914216598570888,0,1,1
111.65,155.09,0.9942316890924513,1.9172364014894068,0,1,1
111.47,165.4,1.0857536162129593,1.9342186241427515,0,0,1
111.17,168.75,1.1551769846911404,1.957924018402373,0,0,1
112.46,171.59,1.1165963131263064,1.9543489222271548,0,0,1
112.36,172.85,1.086090837712493,1.9531000336282809,0,0,1
118.72,175.1,0.9635518452784132,1.955750947976186,0,0,1
118.85,172.42,0.974715089617631,1.9514017262409862,0,0,1
117.88,173.07,0.9716928755705178,1.938332384590046,0,0,1
116.46,170.58,0.9437724974695096,1.9522878304223164,0,0,1
115.26,170.66,0.9446371987529318,1.9454144315426745,0,0,1
115.19,169.13,0.9517026979795785,1.9649757019876442,0,0,1
116.04,167.04,0.9244098971763498,1.9788495244651905,0,0,1
115.91,163.67,0.9300482873783477,1.9736797232804724,0,0,1
114.47,160.26,1.0664343420397988,2.0065636272449896,0,1,1
114.0,160.7,1.2018664649714659,2.012866583471424,0,1,1
113.06,150.58,1.2449489245695968,2.0778089051791353,0,1,1
115.56,144.83,1.205461524342909,2.06554187662683,0,1,1
115.88,145.8,1.2280308146523746,2.0633551955103835,0,1,1
117.01,144.28,1.1805408832531397,2.0665339189868863,0,1,1
115.78,144.89,1.1826957782428047,2.057418439954696,0,1,1
115.54,143.28,1.1652877665355994,2.1142187494757536,0,1,1
115.58,142.59,1.1528657306998684,2.1435411104131097,0,1,1
115.36,141.95,1.1727975022188435,2.18683998949655,0,1,1
115.22,142.06,1.1551269507104538,2.1542903754161657,0,1,1
116.2,142.45,1.1179180195260296,2.095552386906952,0,1,1
113.04,141.75,1.1751800128150462,2.0940521598803454,0,1,1
111.09,141.07,1.1874953607817893,2.082040725253561,0,1,1
116.15,141.17,1.103854286305219,2.0840027026421466,0,1,1
115.96,141.3,1.060956100607026,2.063041617337063,0,1,1
115.41,141.98,1.0893203495921548,2.065844825629548,0,1,1
116.28,142.52,1.0896387594912695,2.062425124688159,0,1,1
117.11,143.94,1.105325834119707,2.0575564580639742,0,1,1
116.96,144.56,1.0916247225341975,2.0382641811464293,0,1,1
117.84,145.34,1.0864396804014205,2.0253908094447493,0,1,1
117.67,146.62,1.1013393242157503,1.997071979560477,0,1,1
117.43,147.77,1.1565739357859137,1.989606766979524,0,1,1
117.41,147.95,1.1399110482471477,1.984184030585715,0,1,1
117.23,147.69,1.132394334801222,1.9814039275224882,0,1,1
116.78,147.5,1.1671361917828738,1.9876116945177087,0,1,1
116.95,145.14,1.0772308057311808,1.9706618730407177,0,1,1
116.71,143.74,1.0412447817575279,1.9443830959220691,0,1,1
116.48,144.87,1.0906481940596389,1.9356534255143634,0,1,1
115.79,145.88,1.0976213589805932,1.9357134010592671,0,1,1
115.66,145.73,1.081846959732379,1.9273317703780337,0,1,1
114.6,145.03,1.0906352856177928,1.9246047376395183,0,1,1
113.49,142.48,1.036164268432768,1.926559412951587,0,1,1
113.28,142.38,1.0461470621971896,1.9378448002461095,0,1,1
113.36,144.11,1.0806915545195668,1.939564541601635,0,1,1
113.88,142.15,1.0549339024067377,1.9500923872117797,0,1,1
113.7,140.63,1.0588734713510648,1.972063011743973,0,1,1
113.75,139.72,1.0675993718880878,1.9751172772929475,0,1,1
113.7,143.81,1.2140707319443689,1.9858975796577039,0,1,1
115.25,143.42,1.215659916674601,2.01036758981023,0,1,1
116.12,141.43,1.22727950570879,2.0454379730128305,0,1,1
116.0,137.76,1.1557292489041058,2.079291672674918,0,1,1
116.25,137.65,1.162574679026108,2.0940498441765465,0,1,1
115.63,137.26,1.1905250505818805,2.1028700841039933,0,1,1
115.07,136.87,1.204922645322699,2.1029688167817957,0,1,1
113.48,137.15,1.2424253506376135,2.105493571915341,0,1,1
112.69,137.71,1.2630096243227207,2.100575913470207,0,1,1
111.79,137.73,1.2764703078865764,2.097607299388762,0,1,1
111.06,137.6,1.2881917995987286,2.0885864985099483,0,1,1
110.11,137.32,1.292921135284787,2.0808238443408875,0,1,1
108.16,137.14,1.326883818833549,2.0832152981644874,0,1,1
107.41,137.0,1.3362850106074895,2.0827684141631244,0,1,1
107.54,136.96,1.3322635040497848,2.080211736490981,0,1,1
107.51,137.34,1.334304563909645,2.0751647420608172,0,1,1
107.54,137.46,1.306971626942579,2.0723997425693588,0,1,1
107.73,137.52,1.2870699784282311,2.0813669624571287,0,1,1
109.88,137.49,1.2100328267236804,2.054429524894095,0,1,1
110.36,137.79,1.187483340650709,2.0315929510989017,0,1,1
110.65,138.4,1.1681250867893191,2.0069332835421876,0,1,1
110.63,137.55,1.1687012679344517,2.0095393473728196,0,1,1
109.8,137.41,1.1752332543316948,2.046194725836956,0,1,1
108.12,136.92,1.1856396963119313,2.0761972825979234,0,1,1
106.73,136.61,1.209468704337253,2.094715080855585,0,1,1
106.64,135.7,1.2058768077632984,2.062335448042472,0,1,1
106.31,135.26,1.215804158854643,2.066102751646304,0,1,1
106.36,136.08,1.284414991083173,2.081002391680985,0,1,1
106.25,135.55,1.2968051843973953,2.1027254251684826,0,1,1
105.61,133.78,1.319647659020631,2.1510228687327673,0,1,1
104.73,126.65,1.427749149535057,2.2159261062471414,0,1,1
102.85,125.62,1.5392885900153739,2.270591301830705,0,1,1
100.82,125.69,1.6670240147216666,2.3783137177616243,0,1,1
99.33,124.39,1.7938604238454756,2.4910584850531783,0,1,1
98.94,122.35,1.766750860499854,2.4913431619851174,0,1,1
97.62,122.44,1.7528767483781977,2.4372542871322924,0,1,1
97.09,111.49,1.41672191898732,2.4059279712063257,0,1,1
97.27,111.32,1.3665008618362418,2.3919771890505497,0,1,1
97.37,111.06,1.3506487317621476,2.3752683132368446,0,1,1
97.4,111.32,1.3138900676043184,2.3499897841456843,0,1,1
98.11,112.75,1.2955672502169682,2.34933902550965,0,1,1
98.64,113.17,1.2846326903198737,2.3458780818767817,0,1,1
99.22,113.93,1.280375773311936,2.3340447507951536,0,1,1
99.56,114.34,1.2784396894333074,2.3116211649869216,0,1,1
99.99,113.22,1.272833872015562,2.2996874087326646,0,1,1
100.53,115.28,1.3545731454337135,2.3499202718251975,0,1,1
99.83,116.56,1.448517902315178,2.40661833922302,0,1,1
99.83,117.47,1.5157613094160811,2.4222859201268045,0,1,1
100.78,113.59,1.4625067781357428,2.476027468933723,0,1,1
101.61,113.45,1.462306353978063,2.494105241124877,0,1,1
102.42,113.7,1.449628773575209,2.492064697156254,0,1,1
103.26,114.76,1.458764700025769,2.5007634156836116,0,1,1
104.58,117.07,1.469169352093183,2.4613603489080953,0,1,1
105.07,117.19,1.420891776565155,2.414794949271047,0,1,1
105.26,116.86,1.3764663048073429,2.3842666871303373,0,1,1
105.6,115.88,1.3250892460142354,2.3675406500940883,0,1,1
105.21,115.66,1.306288279731242,2.345738527285496,0,1,1
104.12,115.79,1.3413771331338558,2.3596605831138437,0,1,1
103.99,120.34,1.5122923997515607,2.3645012766018247,0,1,1
104.14,121.57,1.5989543182929766,2.4277104772932794,0,1,1
103.91,121.61,1.7510790941701966,2.5145075117991182,0,1,1
104.7,118.89,1.7649270128299046,2.5930517367969115,0,1,1
105.13,113.76,1.5819000424768768,2.668708865532449,0,1,1
105.75,113.16,1.4590225119681317,2.6459712081031337,0,1,1
104.69,113.84,1.4834820368257602,2.627566327715574,0,1,1
102.44,115.63,1.5993176445235722,2.6827894680725075,0,0,1
101.8,116.42,1.574350194134996,2.5786376010684324,0,0,1
102.7,110.3,1.3463021245123556,2.53951247319343,0,1,1
100.14,111.3,1.471387182936233,2.5219862115197653,0,1,1
99.97,111.75,1.491093400745526,2.4811036383402336,0,1,1
99.34,113.24,1.5295667846534415,2.4252244001971115,0,1,1
97.46,112.94,1.5779482296705074,2.4019273834888946,0,1,1
96.6,113.06,1.612360398735905,2.388752262777065,0,1,1
95.67,112.3,1.6407744579252055,2.375855755012583,0,1,1
94.99,111.82,1.64548720519241,2.364450610749635,0,1,1
95.66,121.07,1.8525726879818663,2.31498321458553,0,1,1
96.91,124.01,1.7488322641382519,2.21320806907939,0,1,1
97.81,126.69,1.6150160671550182,2.117494940937653,0,1,1
96.62,121.07,1.4013400871794581,2.0553121780562527,0,1,1
97.34,119.92,1.3263277706155072,2.0231860805645634,0,1,1
103.87,128.07,1.0615937065948196,1.8859004027313957,0,1,1
101.01,136.14,1.2001796165738983,1.9148423984861667,0,1,1
99.96,129.99,1.1194307191653992,1.9325892235502167,0,1,1
101.6,136.39,1.1070928955952417,1.947077283289251,0,0,1
106.32,139.38,0.9797319981123487,1.9043800571103398,0,0,1
