torso_angle,shoulder_angle,head_tilt_angle,left_shoulder_vis,right_shoulder_vis,left_hip_vis,right_hip_vis,left_ear_vis,right_ear_vis,label
2.015662637662748,175.87553876856614,176.6148976707681,0.9999864101409912,0.9998941421508789,0.9996926188468933,0.9991046190261841,0.999994695186615,0.9999898076057434,0
4.234242310317153,172.54651202938928,166.58947933896704,0.9999868869781494,0.999846339225769,0.9995577931404114,0.998665988445282,0.999994158744812,0.9999812245368958,0
4.7531558888331285,175.92691500874784,171.97816050266866,0.9999848008155823,0.9998502135276794,0.9995384216308594,0.9986904263496399,0.9999949932098389,0.9999842047691345,0
3.1804085434185776,-179.2921090231244,178.65964023751857,0.9999783039093018,0.9999157190322876,0.9993776679039001,0.9986194968223572,0.9999962449073792,0.9999909400939941,0
1.6916908101149548,178.45042395292901,172.64998689433656,0.9999758005142212,0.9999521970748901,0.9991423487663269,0.9985942244529724,0.9999954104423523,0.9999914765357971,0
4.026437725413993,174.82347075616417,161.63550138123387,0.9999841451644897,0.9999674558639526,0.9995504021644592,0.9991936683654785,0.9999973177909851,0.999995231628418,0
6.326111551304305,172.03376482899017,163.77987929279442,0.9999899864196777,0.9999797940254211,0.9997396469116211,0.9995545744895935,0.9999986290931702,0.9999975562095642,0
8.19432003254277,170.69928554969738,159.2785431624547,0.9999922513961792,0.9999843239784241,0.9998130798339844,0.9997049570083618,0.9999991655349731,0.9999985694885254,0
6.512980014046195,170.82826081477634,162.52102082401862,0.9999923706054688,0.9999855756759644,0.9998499155044556,0.9997848272323608,0.9999992251396179,0.9999987483024597,0
4.2857449497934565,176.15413493063974,171.21545520887585,0.9999911189079285,0.9999842047691345,0.9998924136161804,0.9998345375061035,0.999998927116394,0.9999980926513672,0
3.2584930334613973,175.21419709840418,170.28687729429228,0.9999927282333374,0.999985933303833,0.9999162554740906,0.9998596906661987,0.9999991655349731,0.9999985694885254,0
1.5686469145680515,173.29401408770835,171.9660038950935,0.9999939203262329,0.9999867677688599,0.9999068379402161,0.9998505711555481,0.9999993443489075,0.9999989867210388,0
1.9120174066307518,172.21674070699538,174.7075986024274,0.9999953508377075,0.9999850988388062,0.9999243021011353,0.9998748898506165,0.9999993443489075,0.9999988675117493,0
9.38770457217788,169.85144225146794,178.5019031171042,0.9999972581863403,0.9999811053276062,0.999948263168335,0.99989914894104,0.9999993443489075,0.9999988675117493,0
12.109634646359204,167.8537574055909,172.96307174197457,0.999998152256012,0.9999804496765137,0.9999548196792603,0.9999030828475952,0.9999995827674866,0.9999992847442627,0
7.05410578604929,168.74626527053775,168.0010991821137,0.9999973773956299,0.9999807476997375,0.9999154210090637,0.9998694658279419,0.9999995827674866,0.9999994039535522,0
6.741238131560491,168.6116063891589,173.527059890811,0.9999971985816956,0.9999821186065674,0.9999025464057922,0.9998640418052673,0.9999995827674866,0.999999463558197,0
9.95974932509663,166.6205855554854,170.1786931378647,0.9999976754188538,0.9999792575836182,0.9999260306358337,0.9998897314071655,0.9999995827674866,0.999999463558197,0
8.689121585661615,166.87331672107715,172.72337321595754,0.9999980330467224,0.9999749064445496,0.9999434947967529,0.9999067187309265,0.9999995827674866,0.9999991655349731,0
10.4858887288222,166.060660169217,170.4086422522641,0.999998152256012,0.9999710917472839,0.9999503493309021,0.9999106526374817,0.9999995827674866,0.9999991059303284,0
9.635147306745658,165.7865196598545,169.34346169005732,0.9999978542327881,0.9999663233757019,0.9999541640281677,0.999912440776825,0.9999995827674866,0.9999990463256836,0
9.962991523279628,165.88494440083352,171.1991976925017,0.9999977946281433,0.9999629855155945,0.9999544024467468,0.9999105334281921,0.9999995231628418,0.999998927116394,0
9.091579374460046,166.32042459186152,171.48049934757856,0.9999974370002747,0.9999598860740662,0.9999558925628662,0.9999127984046936,0.9999995231628418,0.9999988079071045,0
